DateTime,FrameFilePath,Confidence,X,Y,Width,Height,FaceID
,camera_web/images/frames/788dae56-4a89-44e1-a41c-4fc05a1b508c.jpg,7.032666060782503,523,302,96,96,1
,camera_web/images/frames/d2010589-1334-423a-b528-146f75c0e7c2.jpg,8.799710099061485,510,273,101,101,1
,camera_web/images/frames/b48b7e3e-6e29-47bc-b237-6bb0bcac407d.jpg,2.049186063406524,584,282,87,87,1
,camera_web/images/frames/5862d14f-e296-4ba4-b5ea-bd0e3da9854a.jpg,9.82873914076481,616,288,94,94,1
,camera_web/images/frames/49a7b7be-736a-4c40-8615-e67708bbeddb.jpg,7.130632014654111,599,270,94,94,1
,camera_web/images/frames/e76ce01d-3f8a-40a1-9b28-8b2e573dc652.jpg,7.55468308943091,570,265,93,93,1
,camera_web/images/frames/48cffed5-5862-4794-920a-fc9f8a444de4.jpg,10.963998076389544,633,304,93,93,1
,camera_web/images/frames/33d39380-cce1-4225-bb9b-f75e30a555a8.jpg,6.9136800923151895,625,314,90,90,1
,camera_web/images/frames/27e7ebde-6404-4ba5-a234-35d180a2d720.jpg,8.655779979133513,601,299,93,93,1
,camera_web/images/frames/274d3dc2-123a-4481-9c06-e466e0997220.jpg,9.77770610776497,599,301,94,94,1
,camera_web/images/frames/108976f4-c6f1-4617-8dac-2cf02b898d24.jpg,8.483137139002793,600,294,95,95,1
,camera_web/images/frames/300735cf-a709-4b99-8b09-629ea880df1b.jpg,6.977263086417224,531,272,96,96,1
,camera_web/images/frames/779810b2-7eee-48f2-ad24-02b01aaca95b.jpg,9.112683071231004,491,148,123,123,1
,camera_web/images/frames/072d9110-7ef2-4521-984d-199ec3afa943.jpg,8.235554103681352,424,201,106,106,1
,camera_web/images/frames/4e5949cd-545e-4d39-9b56-1d24e484b1bd.jpg,5.366239103430416,392,240,98,98,1
,camera_web/images/frames/e5f628ba-ca25-4c98-9e9c-823975558d28.jpg,6.963928979530465,477,265,93,93,1
,camera_web/images/frames/c54113c1-f652-4e06-b5bf-2e90096a6767.jpg,3.865693192346953,564,293,85,85,1
,camera_web/images/frames/bca37639-de06-4865-9cf8-0fdf848acd7f.jpg,3.6833240892156014,568,295,89,89,1
,camera_web/images/frames/62213b2c-4487-4e32-8f88-c1e80cd2d333.jpg,6.493025122850668,532,210,110,110,1
,camera_web/images/frames/651dd437-cb5e-425b-b28b-88c1a5dc7c49.jpg,7.188504973368254,589,249,101,101,1
,camera_web/images/frames/5cb1454f-6a35-441d-b3f0-8ee5c5220866.jpg,10.0589711877401,548,290,94,94,1
,camera_web/images/frames/4a2fdeb7-f5fb-4dd4-b882-ec49e9ca63f4.jpg,7.806080013921019,558,286,93,93,1
,camera_web/images/frames/98ced528-ee81-4e03-9ee7-a4d8521eefce.jpg,7.527283193485346,483,176,118,118,1
,camera_web/images/frames/e494acae-050e-4c72-b12b-27e3ee7ee28f.jpg,5.859991092176642,284,100,132,132,1
,camera_web/images/frames/f1f20538-67ce-437b-8183-b70a2c4dd97e.jpg,7.9569630673504435,350,178,115,115,1
,camera_web/images/frames/c3c0c195-1a5d-4d71-bd69-7350f4eace3b.jpg,8.78632513055345,549,282,83,83,1
,camera_web/images/frames/289e9a20-dc1d-48c5-b9fc-b92638edd179.jpg,7.845344225584995,521,328,81,81,1
,camera_web/images/frames/23dc2f11-3e43-46be-8979-5b81d7607144.jpg,9.305439111951271,532,337,76,76,1
,camera_web/images/frames/ba6791ec-1c19-43c6-b0cc-a9ec3a9f869a.jpg,8.763756160100456,560,350,68,68,1
,camera_web/images/frames/05aa6470-d9c9-4551-a140-61a72d952601.jpg,9.35505316144554,565,356,69,69,1
,camera_web/images/frames/8cddecb6-15ba-4fd3-a8c5-6fa2d4b9f195.jpg,4.880187105096411,511,333,74,74,1
,camera_web/images/frames/98a6809e-bd0c-4675-b94f-bf7afb077dbc.jpg,4.630202148982789,370,275,85,85,1
,camera_web/images/frames/6a9fca07-6f41-405a-a780-e37c001fbe8a.jpg,4.608329110022169,424,392,64,64,1
,camera_web/images/frames/db2eb890-5945-45fe-9638-5c8ad3e6e639.jpg,8.371153994405176,607,334,69,69,1
,camera_web/images/frames/408209df-4d33-4266-837a-500868505726.jpg,2.921317056345288,401,358,69,69,1
,camera_web/images/frames/272afb1e-8f18-47e2-b77f-062b5183d70f.jpg,4.284321115759667,313,321,74,74,1
,camera_web/images/frames/bbba573a-ed43-4919-ab92-8fe706b2cd94.jpg,3.261998990550637,239,135,101,101,1
,camera_web/images/frames/cfe73cdf-2362-42e3-85db-12ad4d50a7e1.jpg,7.45706710399827,358,205,109,109,1
,camera_web/images/frames/558870ca-a40d-4570-96a3-c9dd17b5f30f.jpg,7.458965154946782,382,267,90,90,1
,camera_web/images/frames/3959061c-486d-4d0e-8520-7887fffbe68b.jpg,5.0469871723908,499,315,84,84,1
,camera_web/images/frames/1c3384cb-3656-449a-a7c6-b254fe204b05.jpg,9.72895817126846,557,334,82,82,1
,camera_web/images/frames/c4b9eb61-2a77-41dd-b672-be48d94f5e8b.jpg,9.93211098172469,550,347,84,84,1
,camera_web/images/frames/354f5f6f-9b79-4c8a-938b-0793d164906c.jpg,8.333514026773628,537,349,89,89,1
,camera_web/images/frames/5160a6df-ffe7-495f-a1a4-529130d105cd.jpg,6.106149105995428,535,351,86,86,1
,camera_web/images/frames/0c371853-270f-4991-987a-7e686feee1d0.jpg,5.742851203482132,529,350,87,87,1
,camera_web/images/frames/b7d6fc3c-2923-4ab8-857f-4a71b4da8378.jpg,5.2637682051281445,519,349,92,92,1
,camera_web/images/frames/a6d53ac9-ca29-4e3b-9af2-c75b7f06e739.jpg,5.346103181771468,521,349,93,93,1
,camera_web/images/frames/0955f8c1-ec20-4095-9909-28d58d2b9f1a.jpg,7.743191199086141,520,350,92,92,1
,camera_web/images/frames/137be08c-21dc-4156-bca4-6f987928a338.jpg,6.237145094142761,523,352,89,89,1
,camera_web/images/frames/a941e6ed-1151-4a84-8533-14903d160911.jpg,9.102662070130464,526,345,88,88,1
